start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
1722405600000,2024-07-31 06:00:00,6.13493078,2.90543482,318.51398674,319.01640046
1722409200000,2024-07-31 07:00:00,0.03024725,2.39185785,1.31001151,1.6333517
1722412800000,2024-07-31 08:00:00,7.25143431,3.30405823,705.18931808,717.89199651
1722416400000,2024-07-31 09:00:00,0.64274232,3.27927713,45.24660915,45.63470461
1722420000000,2024-07-31 10:00:00,8.02920497,4.35305517,776.49663803,778.83288244
1722423600000,2024-07-31 11:00:00,0.48147058,3.23312025,41.89099389,42.36941099
1722427200000,2024-07-31 12:00:00,5.63801708,4.02972104,416.13958127,417.21326369
1722430800000,2024-07-31 13:00:00,0.04601417,3.15987581,3.2006809,3.58910547
1722434400000,2024-07-31 14:00:00,0.18736844,3.1823217,10.04850927,10.49263261
1722438000000,2024-07-31 15:00:00,0.05272224,2.15393426,3.97476429,4.37594599
1722441600000,2024-07-31 16:00:00,7.72520481,3.16571461,1081.82306724,1236.03276954
1722445200000,2024-07-31 17:00:00,0.61390165,2.10638557,62.39660426,63.23187002
1722448800000,2024-07-31 18:00:00,2.81374202,2.4395672,302.35058448,326.39407412
1722452400000,2024-07-31 19:00:00,0.70658298,1.73507662,48.7747769,49.46080843
1722456000000,2024-07-31 20:00:00,4.63061256,2.39001924,507.40269578,513.99799409
1722459600000,2024-07-31 21:00:00,0.02925309,2.36743134,1.65549947,2.01846339
1722463200000,2024-07-31 22:00:00,1.18775764,2.52957925,60.31207507,60.57563948
1722466800000,2024-07-31 23:00:00,4.68976071,2.09594438,508.05657875,529.94296036
1722470400000,2024-08-01 00:00:00,4.50734809,2.65215101,353.87363452,383.12458779
1722474000000,2024-08-01 01:00:00,0.02365767,2.25356753,0.66616771,0.73338792
1722477600000,2024-08-01 02:00:00,0.70786535,2.25375073,34.50613008,34.68540215
1722481200000,2024-08-01 03:00:00,13.02663036,3.45318184,936.04352509,937.91738562
1722484800000,2024-08-01 04:00:00,4.40046531,4.07764073,254.61670789,255.22698824
1722488400000,2024-08-01 05:00:00,0.16569781,3.93163219,10.33650353,10.60466015
1722492000000,2024-08-01 06:00:00,13.75365647,5.22647444,1083.00910536,1127.7998306
1722495600000,2024-08-01 07:00:00,0.69683707,4.68211572,42.28219326,42.507061
1722499200000,2024-08-01 08:00:00,3.77419032,5.2179061,331.56920981,343.45131922
1722502800000,2024-08-01 09:00:00,0.20977709,5.14675063,19.62708981,20.97770896
1722506400000,2024-08-01 10:00:00,5.30664648,4.04389579,334.04746816,334.31872853
1722510000000,2024-08-01 11:00:00,1.50675123,3.63050807,155.00908997,158.20887882
1722513600000,2024-08-01 12:00:00,3.80808788,4.15084951,451.4951758,453.16245779
1722517200000,2024-08-01 13:00:00,1.3320283,2.3763312,83.69143013,83.91778278
1722520800000,2024-08-01 14:00:00,0.06252658,2.28571541,4.35020948,4.877073
1722524400000,2024-08-01 15:00:00,3.53437972,2.25145675,678.80891217,728.08222224
1722528000000,2024-08-01 16:00:00,0.25099326,2.25734478,17.03520043,17.31853464
1722531600000,2024-08-01 17:00:00,11.07072745,3.08078492,1414.926762,1516.6896608
1722535200000,2024-08-01 18:00:00,11.36928267,4.48971798,1732.43242577,1853.19307461
1722538800000,2024-08-01 19:00:00,0.54764912,4.02394101,58.25665163,59.14610499
1722542400000,2024-08-01 20:00:00,9.61952636,5.20786931,1190.14461639,1221.67984736
1722546000000,2024-08-01 21:00:00,0.0,5.19893694,0.0,0.0
1722549600000,2024-08-01 22:00:00,0.46279821,4.76013958,52.57505991,53.68459292
1722553200000,2024-08-01 23:00:00,4.0530722,5.30329372,412.56898962,413.41336465
1722556800000,2024-08-02 00:00:00,17.67559582,6.24684634,1359.83953706,1414.0476656
1722560400000,2024-08-02 01:00:00,0.60514078,4.70911178,37.30479069,37.51872808
1722564000000,2024-08-02 02:00:00,8.81405666,5.89002715,493.00594322,493.5871732
1722567600000,2024-08-02 03:00:00,1.89380007,4.78635196,58.66528446,58.70780228
1722571200000,2024-08-02 04:00:00,9.74735265,6.17883091,686.19056529,692.06203793
1722574800000,2024-08-02 05:00:00,9.19897103,7.4268556,606.07841669,607.13208785
1722578400000,2024-08-02 06:00:00,6.71326513,7.80688316,442.59112153,443.07549854
1722582000000,2024-08-02 07:00:00,0.14326874,5.30226501,8.44984955,8.73939295
1722585600000,2024-08-02 08:00:00,10.601231,6.7302779,837.85973952,848.0984803
1722589200000,2024-08-02 09:00:00,1.63675129,5.70494856,206.45359094,207.86741422
1722592800000,2024-08-02 10:00:00,16.86679799,7.84394826,1124.23876544,1146.9422634
1722596400000,2024-08-02 11:00:00,0.16774228,6.47543249,14.55654346,15.26454772
1722600000000,2024-08-02 12:00:00,3.30019694,5.63275048,275.09293761,277.2165432
1722603600000,2024-08-02 13:00:00,0.17529903,4.69875532,10.14684898,10.51794192
1722607200000,2024-08-02 14:00:00,0.53967989,4.75538549,54.87959634,55.587029
1722610800000,2024-08-02 15:00:00,3.71933457,3.77225743,525.20670843,543.02284659
1722614400000,2024-08-02 16:00:00,7.89048332,4.66564772,944.71824778,1041.5437983
1722618000000,2024-08-02 17:00:00,0.11182315,2.27207988,10.41302148,10.95866831
1722621600000,2024-08-02 18:00:00,6.47360726,3.17291774,590.22923458,614.99268952
1722625200000,2024-08-02 19:00:00,9.37645662,4.04095483,964.11725425,965.77503156
1722628800000,2024-08-02 20:00:00,3.69438931,4.54368202,84.95582796,84.9709541
1722632400000,2024-08-02 21:00:00,0.04210314,4.47259962,2.25218992,2.44198232
1722636000000,2024-08-02 22:00:00,7.99607302,5.08356226,975.84014534,1071.47378502
1722639600000,2024-08-02 23:00:00,0.06180046,3.96517899,1.22904889,1.23600911
1722643200000,2024-08-03 00:00:00,5.42344661,4.72398235,721.65582292,737.58873916
1722646800000,2024-08-03 01:00:00,1.06267764,3.9509924,73.37033653,74.38743447
1722650400000,2024-08-03 02:00:00,13.39463563,4.52501797,985.60760122,1071.57085021
1722654000000,2024-08-03 03:00:00,2.10983385,4.29865291,124.23983954,124.48019727
1722657600000,2024-08-03 04:00:00,10.15957636,5.74400622,887.77830592,894.04271941
1722661200000,2024-08-03 05:00:00,1.01117979,4.74616433,54.27725813,54.60370883
1722664800000,2024-08-03 06:00:00,3.93204155,5.29905592,195.85688319,200.53411918
1722668400000,2024-08-03 07:00:00,0.07201846,4.53456618,3.57644648,3.88899666
1722672000000,2024-08-03 08:00:00,7.12887176,5.40116534,386.8785236,392.08794683
1722675600000,2024-08-03 09:00:00,0.29128851,3.52925861,26.46613527,27.38111985
1722679200000,2024-08-03 10:00:00,3.78484915,3.76854651,198.99502693,200.59700485
1722682800000,2024-08-03 11:00:00,0.18417409,2.34348904,10.60262427,10.86627156
1722686400000,2024-08-03 12:00:00,4.15649983,2.79282048,328.04103569,328.36348672
1722690000000,2024-08-03 13:00:00,0.02035554,2.23400819,1.42240197,1.91342121
1722693600000,2024-08-03 14:00:00,0.48384098,2.29283998,11.11533942,11.12834246
1722697200000,2024-08-03 15:00:00,1.95544336,1.55377878,295.89754797,301.13827816
1722700800000,2024-08-03 16:00:00,6.00183949,2.36957178,674.72879845,708.21706009
1722704400000,2024-08-03 17:00:00,0.21866483,1.86011687,14.96440533,15.30653784
1722708000000,2024-08-03 18:00:00,3.01947436,2.26515977,417.04928484,422.72641003
1722711600000,2024-08-03 19:00:00,0.61728742,1.759558,36.13916414,36.41995773
1722715200000,2024-08-03 20:00:00,8.63787157,2.99063172,857.06147246,924.25225783
1722718800000,2024-08-03 21:00:00,0.19438144,2.94928035,12.00173756,12.24603075
1722722400000,2024-08-03 22:00:00,6.91387391,3.65762757,536.92058056,539.28216477
1722726000000,2024-08-03 23:00:00,0.03385237,2.80505799,0.7044572,0.71089984
1722729600000,2024-08-04 00:00:00,1.54646175,2.99474326,149.26266961,150.00678934
1722733200000,2024-08-04 01:00:00,1.61842143,2.79459284,67.83012188,67.97370017
1722736800000,2024-08-04 02:00:00,5.87747586,3.54604833,404.49792567,405.54583455
1722740400000,2024-08-04 03:00:00,0.63680192,2.40303838,27.34801706,27.38248275
1722744000000,2024-08-04 04:00:00,0.0561677,2.38329356,2.28653869,2.35904329
1722747600000,2024-08-04 05:00:00,0.0278657,1.3995781,1.28571558,1.39328483
1722751200000,2024-08-04 06:00:00,8.29987944,2.58043911,455.73509153,473.09312831
1722754800000,2024-08-04 07:00:00,1.39908963,2.55938595,54.47112518,54.56449566
1722758400000,2024-08-04 08:00:00,0.5452029,2.40606902,19.57067718,19.62730429
1722762000000,2024-08-04 09:00:00,4.75663452,2.24594883,413.27217211,413.82720286
1722765600000,2024-08-04 10:00:00,8.9846035,3.43849191,609.22627229,628.92224501
1722769200000,2024-08-04 11:00:00,0.07667358,3.44142132,3.20128984,3.29696398
1722772800000,2024-08-04 12:00:00,0.45702972,3.50273047,19.49340331,19.65227801
1722776400000,2024-08-04 13:00:00,7.80884124,3.43258216,888.23422923,890.20790114
1722780000000,2024-08-04 14:00:00,6.7466492,4.19651924,322.89829192,323.83916137
1722783600000,2024-08-04 15:00:00,0.80296806,4.23334283,98.00357678,102.77991137
1722787200000,2024-08-04 16:00:00,0.74536165,3.66030385,20.80007843,20.87012627
1722790800000,2024-08-04 17:00:00,4.59946664,3.03385573,887.80734023,919.89332764
1722794400000,2024-08-04 18:00:00,10.84045755,4.57153915,997.54775742,1094.8862125
1722798000000,2024-08-04 19:00:00,0.93875417,4.64035693,97.48073256,98.56918775
1722801600000,2024-08-04 20:00:00,12.45446685,5.30401773,1249.28274545,1332.62795277
1722805200000,2024-08-04 21:00:00,0.41846626,4.3999916,27.83551041,28.45570563
1722808800000,2024-08-04 22:00:00,5.51401979,5.07299899,461.29320982,463.17766207
1722812400000,2024-08-04 23:00:00,0.61245792,5.05401274,37.72411626,37.97239086
1722816000000,2024-08-05 00:00:00,3.67112096,4.92139193,324.09833098,326.72976555
1722819600000,2024-08-05 01:00:00,0.13003676,3.39133182,10.77960982,24.70698482
1722823200000,2024-08-05 02:00:00,1.86255057,3.52330273,166.47048926,175.07975396
1722826800000,2024-08-05 03:00:00,11.60087963,3.4013617,1675.07134446,2064.95657388
1722830400000,2024-08-05 04:00:00,28.20453038,7.37079943,2314.12541707,2820.45303783
1722834000000,2024-08-05 05:00:00,1.02507907,6.72952218,124.46213411,145.56122795
1722837600000,2024-08-05 06:00:00,7.59338756,7.72679785,1501.81135239,1966.68737848
1722841200000,2024-08-05 07:00:00,3.23309997,7.66422342,485.49051609,507.59669527
1722844800000,2024-08-05 08:00:00,14.63406623,9.73622763,1904.75469385,2795.10664953
1722848400000,2024-08-05 09:00:00,2.30912856,9.80002449,334.01147287,341.75102704
1722852000000,2024-08-05 10:00:00,13.42423088,10.06050324,1827.66832957,2725.11886834
1722855600000,2024-08-05 11:00:00,3.58318249,6.54316782,607.6350659,619.89057018
1722859200000,2024-08-05 12:00:00,12.39553817,8.16751912,2022.56473541,2764.20501229
1722862800000,2024-08-05 13:00:00,5.43968575,7.85984744,680.61275038,701.71946125
1722866400000,2024-08-05 14:00:00,13.44915701,9.31928416,2544.84486558,3348.84009588
1722870000000,2024-08-05 15:00:00,3.53667318,7.73394229,461.41487667,484.52422509
1722873600000,2024-08-05 16:00:00,6.51616751,8.33494786,895.90517863,983.94129335
1722877200000,2024-08-05 17:00:00,5.10160162,7.14600082,422.21527561,423.43293458
1722880800000,2024-08-05 18:00:00,11.23935023,8.23973907,1504.1733087,1697.14188542
1722884400000,2024-08-05 19:00:00,0.80138922,6.58343207,82.67195659,84.94725776
1722888000000,2024-08-05 20:00:00,5.02400534,6.52404916,566.67071473,587.80862515
1722891600000,2024-08-05 21:00:00,1.8977795,4.87385237,171.60022407,172.69793495
1722895200000,2024-08-05 22:00:00,6.02809586,5.2297699,422.43990307,440.05099766
1722898800000,2024-08-05 23:00:00,0.01935583,4.30165394,0.51470313,0.54196336
1722902400000,2024-08-06 00:00:00,6.48860171,4.49979681,369.37229923,369.85029756
1722906000000,2024-08-06 01:00:00,0.2729274,2.93316498,21.11809833,21.56126461
1722909600000,2024-08-06 02:00:00,25.10697889,6.40539208,1598.1575924,1707.27456456
1722913200000,2024-08-06 03:00:00,1.36665872,5.88291399,76.12392573,76.53288805
1722916800000,2024-08-06 04:00:00,9.06840227,6.90728867,524.0317995,544.10413616
1722920400000,2024-08-06 05:00:00,0.21778879,6.0772448,9.70641637,10.01828435
1722924000000,2024-08-06 06:00:00,18.10413971,8.66078536,1135.66058329,1140.56080173
1722927600000,2024-08-06 07:00:00,0.03697447,7.73912432,1.85972182,1.99662121
1722931200000,2024-08-06 08:00:00,10.24418714,9.16359,1150.45111239,1198.56989484
1722934800000,2024-08-06 09:00:00,0.14693119,5.5978689,10.41300766,12.19528844
1722938400000,2024-08-06 10:00:00,1.27292701,5.58447865,52.10788083,52.19000732
1722942000000,2024-08-06 11:00:00,20.2283326,7.17875442,1551.37546034,1598.03827547
1722945600000,2024-08-06 12:00:00,10.09472103,8.58974474,543.94937769,545.11493536
1722949200000,2024-08-06 13:00:00,0.51995632,6.07771854,70.51268389,73.31384113
1722952800000,2024-08-06 14:00:00,9.28067176,7.39824672,1159.77934686,1345.69740576
1722956400000,2024-08-06 15:00:00,2.863166,6.34381513,237.54235078,240.50594423
1722960000000,2024-08-06 16:00:00,3.59733561,6.83673005,400.04425773,406.49892388
1722963600000,2024-08-06 17:00:00,0.28025737,6.6949201,18.68563155,19.05750142
1722967200000,2024-08-06 18:00:00,2.06377332,4.09998306,160.21800015,163.03809224
1722970800000,2024-08-06 19:00:00,0.49487535,2.72857653,47.78765731,48.49778421
1722974400000,2024-08-06 20:00:00,6.19315239,3.53903311,459.03311625,470.679582
1722978000000,2024-08-06 21:00:00,0.59314344,2.29795764,47.4050735,48.04461894
1722981600000,2024-08-06 22:00:00,7.2542057,2.92524903,521.33652826,551.31963321
1722985200000,2024-08-06 23:00:00,1.27271485,2.59316035,55.87625553,55.99945335
1722988800000,2024-08-07 00:00:00,15.83638252,4.81546394,1130.85352296,1140.21954164
1722992400000,2024-08-07 01:00:00,0.17208192,4.54522231,3.58876604,3.61372033
1722996000000,2024-08-07 02:00:00,7.19537263,5.50243621,608.68031791,611.60667374
1722999600000,2024-08-07 03:00:00,1.92122098,4.89216029,42.23560362,42.26686155
1723003200000,2024-08-07 04:00:00,7.02317802,5.81073666,433.76321095,435.43703702
1723006800000,2024-08-07 05:00:00,0.14490446,4.7951222,5.88290709,5.94108271
1723010400000,2024-08-07 06:00:00,1.15030352,4.77763486,46.86582009,47.16244449
1723014000000,2024-08-07 07:00:00,10.21985649,3.975274,820.81517962,868.68780173
1723017600000,2024-08-07 08:00:00,6.3432506,4.85686953,608.09028233,615.29530855
1723021200000,2024-08-07 09:00:00,0.28925467,3.87028125,16.11930316,16.48751606
1723024800000,2024-08-07 10:00:00,15.90085118,5.86737128,1249.0106971,1256.16724321
1723028400000,2024-08-07 11:00:00,0.05812107,4.87236314,5.85803463,6.6839232
1723032000000,2024-08-07 12:00:00,20.84071919,7.8289081,1393.9613216,1417.16890505
1723035600000,2024-08-07 13:00:00,1.11525295,7.82390088,85.28985859,85.87447691
1723039200000,2024-08-07 14:00:00,4.05135444,6.9426863,594.79805613,619.85722985
1723042800000,2024-08-07 15:00:00,2.21793363,6.3533553,227.61345004,230.66509721
1723046400000,2024-08-07 16:00:00,0.25292705,6.34816564,21.33347231,22.51050739
1723050000000,2024-08-07 17:00:00,10.96250567,5.64268771,1050.99826457,1140.10058943
1723053600000,2024-08-07 18:00:00,10.12387997,7.08065327,1007.8711528,1042.7596364
1723057200000,2024-08-07 19:00:00,0.04725109,4.11015783,2.07374738,2.26805244
1723060800000,2024-08-07 20:00:00,4.48341489,4.59132382,500.00847646,502.14246735
1723064400000,2024-08-07 21:00:00,0.24412604,4.04743405,11.35082703,11.71804983
1723068000000,2024-08-07 22:00:00,40.04050432,9.45065843,2377.05476847,2402.43025933
1723071600000,2024-08-07 23:00:00,0.06666229,9.42404918,4.72549119,5.13299666
1723075200000,2024-08-08 00:00:00,0.2341858,7.89143206,19.14595338,19.90579279
1723078800000,2024-08-08 01:00:00,36.4870004,11.65759212,1836.30299221,1860.83702029
1723082400000,2024-08-08 02:00:00,21.374142,14.70429082,1748.01957881,1752.67964428
1723086000000,2024-08-08 03:00:00,0.56161082,14.1440331,33.45458892,33.69664918
1723089600000,2024-08-08 04:00:00,23.40227333,17.45233985,1058.29143483,1099.90684665
1723093200000,2024-08-08 05:00:00,0.21167471,11.76250705,8.37439007,8.46698829
1723096800000,2024-08-08 06:00:00,7.13208896,12.77185372,512.93523533,520.64249429
1723100400000,2024-08-08 07:00:00,1.03291642,12.88595809,30.95466715,30.98749272
1723104000000,2024-08-08 08:00:00,2.32400677,8.00553043,253.8937653,255.64074423
1723107600000,2024-08-08 09:00:00,2.65421339,5.33125491,233.04509313,233.5707786
1723111200000,2024-08-08 10:00:00,4.86909443,5.94660972,121.66966462,121.72736073
1723114800000,2024-08-08 11:00:00,7.52127532,3.67789571,645.51579438,646.82967768
1723118400000,2024-08-08 12:00:00,6.91344538,4.63529152,811.64622845,857.26722741
1723122000000,2024-08-08 13:00:00,0.17258256,3.64107632,11.91922855,12.59852704
1723125600000,2024-08-08 14:00:00,0.76326496,3.60255469,65.01520584,65.64078641
1723129200000,2024-08-08 15:00:00,4.45209755,3.90656766,681.32920346,703.43141341
1723132800000,2024-08-08 16:00:00,8.9149496,4.80095854,1061.68227076,1203.51819606
1723136400000,2024-08-08 17:00:00,1.66416518,4.34311151,107.98912446,108.17073674
1723140000000,2024-08-08 18:00:00,9.95733203,4.69111961,1136.17875572,1194.87984383
1723143600000,2024-08-08 19:00:00,2.18403801,4.01548998,119.31432859,120.12209045
1723147200000,2024-08-08 20:00:00,0.02617626,3.9945748,1.33029492,1.59675178
1723150800000,2024-08-08 21:00:00,1.01209829,4.03012242,59.3077773,59.71379918
1723154400000,2024-08-08 22:00:00,5.24233383,4.14301331,888.01074714,912.16608611
1723158000000,2024-08-08 23:00:00,0.53438698,2.94579008,47.74923993,49.16360219
1723161600000,2024-08-09 00:00:00,0.12464552,2.7258587,4.43380555,4.48723878
1723165200000,2024-08-09 01:00:00,6.06476849,2.1697782,652.36398005,691.38360791
1723168800000,2024-08-09 02:00:00,10.92670258,3.41873028,821.15174252,841.35609856
1723172400000,2024-08-09 03:00:00,0.15009109,3.4364324,6.88144577,7.0542814
1723176000000,2024-08-09 04:00:00,11.98333702,5.00375222,525.6977939,527.26682888
1723179600000,2024-08-09 05:00:00,0.54642726,4.33290842,28.0533228,28.41421774
1723183200000,2024-08-09 06:00:00,9.52027166,5.61660623,456.46172996,456.97303977
1723186800000,2024-08-09 07:00:00,1.81182799,5.8576323,113.36898312,114.14516318
1723190400000,2024-08-09 08:00:00,1.09545346,5.14773015,27.27989374,27.38633653
1723194000000,2024-08-09 09:00:00,0.89472335,3.71459026,80.6564778,81.41982468
1723197600000,2024-08-09 10:00:00,19.85112021,6.52902299,2123.94330667,2223.32546402
1723201200000,2024-08-09 11:00:00,0.24127371,4.85158538,24.76656781,26.54010756
1723204800000,2024-08-09 12:00:00,0.67391691,4.86979818,49.63714413,49.86985102
1723208400000,2024-08-09 13:00:00,9.35273547,4.84586444,796.93813948,813.68798616
1723212000000,2024-08-09 14:00:00,1.01086108,4.7314406,72.28824119,72.78199773
1723215600000,2024-08-09 15:00:00,2.08071023,4.87219157,302.56952829,305.86440367
1723219200000,2024-08-09 16:00:00,7.48771134,5.81404699,858.68750013,988.37789667
1723222800000,2024-08-09 17:00:00,0.6047583,3.06456672,51.34373892,52.00921337
1723226400000,2024-08-09 18:00:00,9.81648496,4.43245404,1063.16170045,1089.62983107
1723230000000,2024-08-09 19:00:00,0.71253504,4.43797092,58.49887085,59.14040799
1723233600000,2024-08-09 20:00:00,2.47599817,3.45557987,189.52973672,190.65185889
1723237200000,2024-08-09 21:00:00,0.0189752,3.31388189,1.13277738,1.30928851
1723240800000,2024-08-09 22:00:00,0.40098805,3.07392158,9.20995795,9.22272512
1723244400000,2024-08-09 23:00:00,2.16543712,2.31359669,127.20097051,127.76078987
1723248000000,2024-08-10 00:00:00,0.0320158,2.23177633,0.64789719,0.67233176
1723251600000,2024-08-10 01:00:00,1.77810484,1.08343632,136.50613799,136.91407295
1723255200000,2024-08-10 02:00:00,4.29990865,1.59591826,297.92366675,309.59342284
1723258800000,2024-08-10 03:00:00,1.81914476,1.50208206,103.02999776,103.69125149
1723262400000,2024-08-10 04:00:00,7.32985795,2.54649388,260.05471068,263.87488624
1723266000000,2024-08-10 05:00:00,0.2643808,2.52697856,13.93110819,14.0121822
1723269600000,2024-08-10 06:00:00,6.11692849,3.09147733,305.56682671,305.84642458
1723273200000,2024-08-10 07:00:00,0.53934436,3.16395284,31.69256344,31.82131707
1723276800000,2024-08-10 08:00:00,1.3752804,3.10640649,68.67117403,68.76402013
1723280400000,2024-08-10 09:00:00,0.88611814,2.61872213,45.92280799,46.07814344
1723284000000,2024-08-10 10:00:00,0.0,2.35884431,0.0,0.0
1723287600000,2024-08-10 11:00:00,3.49049812,1.81036433,316.01595126,317.63532886
1723291200000,2024-08-10 12:00:00,1.78895504,2.02816065,133.85912431,141.32744851
1723294800000,2024-08-10 13:00:00,0.72880475,1.25842869,64.34370797,64.86362302
1723298400000,2024-08-10 14:00:00,6.13267685,2.05747619,452.72515208,453.81808666
1723302000000,2024-08-10 15:00:00,0.02684863,1.86484308,1.45808374,1.85255567
1723305600000,2024-08-10 16:00:00,4.45828283,2.37515232,393.98646099,414.62030274
1723309200000,2024-08-10 17:00:00,0.2049943,2.40443722,16.65719118,17.01452728
1723312800000,2024-08-10 18:00:00,7.88038294,3.03156362,619.21281621,622.55025217
1723316400000,2024-08-10 19:00:00,0.03534443,2.78104782,2.05750981,2.26204326
1723320000000,2024-08-10 20:00:00,5.61391986,3.47892141,442.60666457,443.49966927
1723323600000,2024-08-10 21:00:00,0.03104408,2.60725958,1.41518646,1.58324832
1723327200000,2024-08-10 22:00:00,0.66436884,2.6983339,27.8439841,27.90349108
1723330800000,2024-08-10 23:00:00,5.68670493,2.87382277,272.69614387,272.96183687
1723334400000,2024-08-11 00:00:00,2.16932947,3.15444208,103.88666645,104.1278145
1723338000000,2024-08-11 01:00:00,0.62125981,2.11742449,33.24787205,33.54802961
1723341600000,2024-08-11 02:00:00,10.77203797,3.65123785,312.326904,312.3891012
1723345200000,2024-08-11 03:00:00,0.0185545,2.85189994,0.8138699,0.98338835
1723348800000,2024-08-11 04:00:00,2.96368267,3.27084831,118.39470118,118.5473067
1723352400000,2024-08-11 05:00:00,0.00253897,3.17630119,0.0531464,0.05585738
1723356000000,2024-08-11 06:00:00,2.80046723,2.76398152,139.72681375,140.02336141
1723359600000,2024-08-11 07:00:00,0.35924796,2.50539844,16.0531848,16.16615835
1723363200000,2024-08-11 08:00:00,12.84912841,4.25223682,680.68821566,681.00380592
1723366800000,2024-08-11 09:00:00,0.29174629,2.75505229,13.02797579,13.12858311
1723370400000,2024-08-11 10:00:00,0.04830611,2.75930252,1.89084214,1.93224456
1723374000000,2024-08-11 11:00:00,9.62588274,3.71104539,806.4140606,808.57415017
1723377600000,2024-08-11 12:00:00,3.92633706,4.27158797,168.72572483,168.83249348
1723381200000,2024-08-11 13:00:00,0.62280295,3.96049307,42.56446273,42.97340365
1723384800000,2024-08-11 14:00:00,4.42818303,4.54176951,300.38385936,301.11644632
1723388400000,2024-08-11 15:00:00,0.44267537,2.76941908,21.31365262,21.69109311
1723392000000,2024-08-11 16:00:00,3.25701872,3.19302943,214.3895931,214.96323566
1723395600000,2024-08-11 17:00:00,0.35956249,3.23749462,29.46537207,29.84368633
1723399200000,2024-08-11 18:00:00,4.944275,2.56869352,211.97550118,212.60382501
1723402800000,2024-08-11 19:00:00,1.56787533,2.23177041,93.4521622,94.07251978
1723406400000,2024-08-11 20:00:00,1.61128486,2.37298211,155.05993741,157.90591676
1723410000000,2024-08-11 21:00:00,0.40001412,1.79752941,24.46403949,24.80087566
1723413600000,2024-08-11 22:00:00,5.58200084,2.53171877,289.97906256,290.2640435
1723417200000,2024-08-11 23:00:00,0.87967127,2.1920977,41.26587043,41.3445495
1723420800000,2024-08-12 00:00:00,5.74535138,2.96149611,298.37558083,298.7582718
1723424400000,2024-08-12 01:00:00,0.39665894,2.31183668,16.49227577,16.65967545
1723428000000,2024-08-12 02:00:00,1.25481884,2.26711432,30.096243,30.11565211
1723431600000,2024-08-12 03:00:00,13.29859337,3.93672982,770.84918607,771.31841535
1723435200000,2024-08-12 04:00:00,13.3419346,5.78557561,493.19066423,493.65158024
1723438800000,2024-08-12 05:00:00,0.30763803,5.0320952,11.64298117,11.69024508
1723442400000,2024-08-12 06:00:00,20.52403609,7.83843304,800.19478829,800.4374077
1723446000000,2024-08-12 07:00:00,2.09249551,7.31659648,85.44037059,85.79231603
1723449600000,2024-08-12 08:00:00,12.62741389,9.06384719,934.69171068,947.05604206
1723453200000,2024-08-12 09:00:00,3.9244845,9.445228,78.48166341,78.48969009
1723456800000,2024-08-12 10:00:00,6.26808388,8.4408695,882.30200587,883.79982726
1723460400000,2024-08-12 11:00:00,5.45941441,7.31479519,463.48975834,464.05022448
1723464000000,2024-08-12 12:00:00,1.25129059,7.4496027,81.10030787,81.33388821
1723467600000,2024-08-12 13:00:00,6.81056537,5.49053545,753.79597085,755.97275596
1723471200000,2024-08-12 14:00:00,7.01076521,6.19314541,348.7206477,357.54902594
1723474800000,2024-08-12 15:00:00,0.03136253,4.3937095,2.43656048,2.82262775
1723478400000,2024-08-12 16:00:00,10.19372719,5.2893156,1453.24473106,1559.64026
1723482000000,2024-08-12 17:00:00,0.4744774,4.46165753,39.44450227,39.85610178
1723485600000,2024-08-12 18:00:00,0.54121838,3.7590581,39.44469005,40.05016035
1723489200000,2024-08-12 19:00:00,2.84473765,3.98669339,186.20075728,187.75268511
1723492800000,2024-08-12 20:00:00,0.28397277,3.05432302,16.1765267,16.47042068
1723496400000,2024-08-12 21:00:00,7.93500937,3.1863579,809.45288277,833.17598366
1723500000000,2024-08-12 22:00:00,0.74760358,3.28867805,34.96541926,35.13736806
1723503600000,2024-08-12 23:00:00,17.00396189,4.26156872,1000.08667041,1003.23375169
1723507200000,2024-08-13 00:00:00,0.06164728,4.20259299,2.36139022,2.46589124
1723510800000,2024-08-13 01:00:00,4.38713361,4.75200945,293.5510955,293.93795201
1723514400000,2024-08-13 02:00:00,1.07283402,4.49888036,44.62083551,46.13186304
1723518000000,2024-08-13 03:00:00,1.82639117,4.71922585,125.00753562,126.0209909
1723521600000,2024-08-13 04:00:00,7.80057068,4.70002032,311.37826887,312.02282735
1723525200000,2024-08-13 05:00:00,0.30760972,4.63716405,14.26244634,14.45765698
1723528800000,2024-08-13 06:00:00,11.80841475,3.89494303,587.10291913,590.42073764
1723532400000,2024-08-13 07:00:00,0.45474577,3.95109996,27.45254842,27.73949176
1723536000000,2024-08-13 08:00:00,0.04439038,3.33070807,0.61867786,0.62146526
1723539600000,2024-08-13 09:00:00,7.92175712,4.30912566,727.3209553,728.80165483
1723543200000,2024-08-13 10:00:00,8.57832539,5.27368769,570.94322785,583.3261263
1723546800000,2024-08-13 11:00:00,0.38718296,4.2146323,24.00985324,24.39252632
1723550400000,2024-08-13 12:00:00,5.97544084,5.02432246,586.69408612,609.49496601
1723554000000,2024-08-13 13:00:00,0.57497075,3.41954474,53.58148621,54.04725014
1723557600000,2024-08-13 14:00:00,7.35210442,4.40488169,837.94734978,860.19621691
1723561200000,2024-08-13 15:00:00,0.03060139,4.40291184,1.72831138,2.05029308
1723564800000,2024-08-13 16:00:00,7.04067936,4.27704359,775.16764983,795.59676724
