flow_mean,flow_total,price,state,signal,price_change,strategy_return,trade,cumulative_return
0.0060964,1.37800429,97.6116218914422,2,0,-0.011208436499710372,-0.0,0,0.9937863041173793
0.0356651925,11.04097396,97.91310865595855,0,0,0.0030886359500474914,0.0,0,0.9937863041173793
0.00294344,0.15844323,96.09224782692175,2,0,-0.018596701238797753,-0.0,0,0.9937863041173793
0.0054825375,1.87653786,94.9120562450386,2,0,-0.012281860488984275,-0.0,0,0.9937863041173793
0.0106671425,3.08549764,95.19381334819641,2,0,0.0029686123586911695,0.0,0,0.9937863041173793
0.02393603,1.3635034899999998,95.99198165934423,2,0,0.008384665799954005,0.0,0,0.9937863041173793
2.5720427949999998,502.83881214999997,96.25247345005339,1,1,0.0027136828118996537,-0.0006,1,0.9931900323349089
2.9039328199999996,512.86053359,96.23741159120226,1,1,-0.00015648282388236456,-0.00015648282388236456,0,0.9930346151539973
0.004048975,1.34061782,96.04387459995289,2,0,-0.0020110369558927754,-0.0026110369558927753,1,0.9904417650753494
0.007676275,1.46171839,94.71988866819162,2,0,-0.013785219903674317,-0.0,0,0.9904417650753494
0.0382898125,2.05899463,94.13277292408391,2,0,-0.006198442083947153,-0.0,0,0.9904417650753494
0.0066383775,0.6919095,93.79329364874013,2,0,-0.003606387709597758,-0.0,0,0.9904417650753494
4.8136857275,250.15131223999998,94.87859669625247,1,1,0.011571222262189096,-0.0006,1,0.9898475000163042
0.006160479999999999,2.4537994,95.29949550408296,2,0,0.004436182895684704,0.003836182895684704,1,0.9936447360652031
0.0078132775,2.91126895,93.71462662599195,2,0,-0.016630401553627272,-0.0,0,0.9936447360652031
0.163855465,35.883690730000005,94.11205533449096,0,0,0.004240839693947729,0.0,0,0.9936447360652031
0.00351509,1.00459108,93.84375854099673,2,0,-0.0028508228041631556,-0.0,0,0.9936447360652031
0.0128782075,2.0820752600000003,93.30235325205972,2,0,-0.005769220003059572,-0.0,0,0.9936447360652031
0.0086872625,0.6643292199999999,93.9663639770852,2,0,0.007116762888409012,0.0,0,0.9936447360652031
0.0057230925,0.73984877,95.02912310497284,2,0,0.011309995224959568,0.0,0,0.9936447360652031
0.0393556175,8.54658539,96.00913955892487,0,0,0.010312801191161958,0.0,0,0.9936447360652031
0.0400640625,3.7837113399999995,95.29942317541003,2,0,-0.00739217523222635,-0.0,0,0.9936447360652031
0.0192199775,4.86390192,95.10004498801224,2,0,-0.002092123758512199,-0.0,0,0.9936447360652031
0.03836095,1.5460859500000002,95.51017670529389,2,0,0.004312634314035835,0.0,0,0.9936447360652031
0.019293844999999997,1.7875151400000002,96.53743175675362,2,0,0.01075545127122357,0.0,0,0.9936447360652031
0.0242918725,3.9065309,96.17138668565454,2,0,-0.0037917423784528115,-0.0,0,0.9936447360652031
0.012308082500000001,1.8966322500000001,96.0890072599762,2,0,-0.0008565897666382716,-0.0,0,0.9936447360652031
0.030860692500000002,9.72184181,95.12202997374388,0,0,-0.010063349740060179,-0.0,0,0.9936447360652031
0.0953385,23.25117962,94.07929598021168,0,0,-0.010962066240806867,-0.0,0,0.9936447360652031
0.0073847,0.45054915,94.93779384955779,2,0,0.009125258223942057,0.0,0,0.9936447360652031
0.016178942499999998,0.59660873,96.32031600583711,2,0,0.014562400285708321,0.0,0,0.9936447360652031
0.091633985,28.99939106,96.3472759451806,0,0,0.00027989878419676373,0.0,0,0.9936447360652031
0.3189129625,61.03195257,97.41049983145848,0,0,0.011035328978920234,0.0,0,0.9936447360652031
0.35229839,44.18399811,97.86018179085944,0,0,0.004616360250476292,0.0,0,0.9936447360652031
0.01049234,0.55303909,97.32672660802498,2,0,-0.0054511975460511675,-0.0,0,0.9936447360652031
0.095115935,23.04357504,97.7757878475796,0,0,0.0046139560550839676,0.0,0,0.9936447360652031
0.0161740425,2.01854553,99.37739100567315,2,0,0.016380365664659724,0.0,0,0.9936447360652031
0.2482630425,50.93866387,99.44116541371068,0,0,0.0006417396089004601,0.0,0,0.9936447360652031
0.30909658,21.54377759,101.09650646503752,0,0,0.01664643655814002,0.0,0,0.9936447360652031
0.0153341275,1.1809214399999999,98.54913219297896,2,0,-0.025197451040897545,-0.0,0,0.9936447360652031
0.037799559999999996,3.4627997500000003,99.45765911070609,2,0,0.009219025043752271,0.0,0,0.9936447360652031
0.0048483475,0.59091953,99.64369174621098,2,0,0.0018704706823817752,0.0,0,0.9936447360652031
0.004850449999999999,0.20697798,99.44539347536048,2,0,-0.0019900735046585183,-0.0,0,0.9936447360652031
0.060934815,9.67523789,99.63609073411762,0,0,0.0019176077653551005,0.0,0,0.9936447360652031
0.001348055,0.08792381,97.75539085769688,2,0,-0.01887568914600879,-0.0,0,0.9936447360652031
0.0283781925,2.20368403,97.63840513599453,2,0,-0.001196718878375136,-0.0,0,0.9936447360652031
0.0301870775,1.19232457,98.08472256049474,2,0,0.00457112571511753,0.0,0,0.9936447360652031
0.07302803249999999,1.20201757,99.63239555657802,2,0,0.015778940447415124,0.0,0,0.9936447360652031
0.02109955,0.54476004,99.21566291821226,2,0,-0.00418270218273642,-0.0,0,0.9936447360652031
0.01294765,0.3106244,98.51272629336866,2,0,-0.0070849360289318986,-0.0,0,0.9936447360652031
0.1007217075,11.13671047,98.11694447665789,0,0,-0.004017570435845386,-0.0,0,0.9936447360652031
0.00839248,0.78580213,99.11322600869845,2,0,0.0101540211770208,0.0,0,0.9936447360652031
0.3669610525,22.836440579999998,99.53817506503023,0,0,0.00428751109659653,0.0,0,0.9936447360652031
0.010189595000000001,0.9942221499999999,99.11039960104476,2,0,-0.004297602037670378,-0.0,0,0.9936447360652031
0.096314015,4.47938721,99.71821140462649,0,0,0.006132674331133625,0.0,0,0.9936447360652031
0.0666744425,4.68528858,99.91473361191642,0,0,0.001970775493480348,0.0,0,0.9936447360652031
0.46636762,29.36388838,100.98246740746445,0,0,0.010686449905328965,0.0,0,0.9936447360652031
0.22472545,21.303337550000002,100.37449933816414,0,0,-0.006020530938773416,-0.0,0,0.9936447360652031
0.0070241025000000006,1.03063476,100.14598459833411,2,0,-0.002276621465977735,-0.0,0,0.9936447360652031
0.0619866025,0.77416819,99.85345001228791,2,0,-0.0029210815313215344,-0.0,0,0.9936447360652031
0.040576495000000004,1.32152879,98.49193329514473,2,0,-0.013635149481321163,-0.0,0,0.9936447360652031
0.8402792325,60.34228434,98.88207981419971,1,1,0.003961202770645711,-0.0006,1,0.9930485492235639
0.3322528125,28.32809799,99.23909877661,0,0,0.0036105527217988875,0.0030105527217988877,1,0.9960381742363074
0.1688378925,18.23522719,99.34341242367492,0,0,0.001051134566424583,0.0,0,0.9960381742363074
0.011439185,0.59114545,99.20970897269683,2,0,-0.001345871333751636,-0.0,0,0.9960381742363074
0.0247830775,0.53233632,97.9047334875966,2,0,-0.013153707420504257,-0.0,0,0.9960381742363074
0.0039344900000000006,0.39616471999999997,97.59080653890274,2,0,-0.0032064532276535607,-0.0,0,0.9960381742363074
1.4438349525,17.86011944,97.35393948463728,1,1,-0.0024271451652675413,-0.0006,1,0.9954405513317656
0.3250529725,7.84526625,96.67024489694491,0,0,-0.007022772692216073,-0.0076227726922160725,1,0.9878525342803492
0.01035681,0.44637806999999996,96.61099984939054,2,0,-0.0006128571166601482,-0.0,0,0.9878525342803492
0.030418265,1.82670025,97.09796842190849,2,0,0.00504050856814553,0.0,0,0.9878525342803492
0.1903027525,19.25634169,99.0265145810663,0,0,0.019861859012105354,0.0,0,0.9878525342803492
0.0175220125,1.63043607,99.2984194189266,2,0,0.0027457781283184435,0.0,0,0.9878525342803492
0.0932194,11.87366355,99.65346130554049,0,0,0.0035755039072276062,0.0,0,0.9878525342803492
0.31372353,34.14269251,99.67892683498444,0,0,0.00025554084233836427,0.0,0,0.9878525342803492
0.21558197,17.75592383,97.86599520599076,0,0,-0.01818771215299031,-0.0,0,0.9878525342803492
0.0131289975,0.70564511,97.93791313312069,2,0,0.0007348612455078118,0.0,0,0.9878525342803492
0.449594195,18.77962061,98.09483925694576,0,0,0.0016023020994104797,0.0,0,0.9878525342803492
0.01179994,0.30026609,100.60924748695454,2,0,0.025632421124852867,0.0,0,0.9878525342803492
0.0364850875,8.84969515,100.51632381531657,0,0,-0.000923609647811241,-0.0,0,0.9878525342803492
0.577500365,38.360366369999994,100.91994444220842,0,0,0.004015473423336191,0.0,0,0.9878525342803492
0.4168221375,47.8096425,100.98583328794919,0,0,0.0006528823029476882,0.0,0,0.9878525342803492
0.32463290499999997,22.37686004,99.90661986649381,0,0,-0.010686780376195193,-0.0,0,0.9878525342803492
0.012476105,0.32202380999999997,101.14828213140538,2,0,0.012428228145149989,0.0,0,0.9878525342803492
0.0035428225,0.12290775,102.00999775887804,2,0,0.008519330326867802,0.0,0,0.9878525342803492
0.12340166,8.32430175,102.91893942808754,0,0,0.008910319470430528,0.0,0,0.9878525342803492
1.3868439225,60.92827707,102.0859264437488,1,1,-0.00809387454794741,-0.0006,1,0.987259822759781
0.84207969,20.260716730000002,103.62006793861187,1,1,0.015027943109360953,0.015027943109360953,0,1.0020963072103728
0.90645738,81.00740141,102.27108898288697,1,1,-0.013018510627922808,-0.013018510627922808,0,0.9890505057847524
0.2173913875,7.75018471,102.97354521247273,0,0,0.006868570938002971,0.0062685709380029715,1,0.9952504390415319
0.002690545,0.10259907,105.3321085718878,2,0,0.02290455625809984,0.0,0,0.9952504390415319
0.21792237,28.84693151,104.39408788302904,0,0,-0.008905363251306864,-0.0,0,0.9952504390415319
0.0576249525,1.7731308700000001,103.90730062139096,2,0,-0.004662977296027715,-0.0,0,0.9952504390415319
0.5503416125,62.70061753,104.11475296550728,0,0,0.001996513650876386,0.0,0,0.9952504390415319
0.1980740225,23.34757616,103.69467528494822,0,0,-0.004034756541162143,-0.0,0,0.9952504390415319
0.0179308625,1.14662419,102.1904145506267,2,0,-0.014506634310661348,-0.0,0,0.9952504390415319
0.047326265,4.39013796,102.36266975335984,2,0,0.0016856297480603022,0.0,0,0.9952504390415319
0.004870007500000001,0.783923,101.37762998085407,2,0,-0.009623037137261092,-0.0,0,0.9952504390415319
0.1202221525,10.96850113,101.95912439278159,0,0,0.005735924306351725,0.0,0,0.9952504390415319
0.0232136675,4.23116224,101.12364661849456,0,0,-0.008194242342337898,-0.0,0,0.9952504390415319
0.1693765175,4.48968052,102.79212045566146,0,0,0.016499344050175502,0.0,0,0.9952504390415319
0.0035106025,0.36160449,102.08978990838592,2,0,-0.006832532923362389,-0.0,0,0.9952504390415319
0.0245998475,0.56989432,101.86308777302418,2,0,-0.0022206151620567383,-0.0,0,0.9952504390415319
0.1654734375,9.27351979,102.79362461797514,0,0,0.009135172173696748,0.0,0,0.9952504390415319
0.0024238325,0.68586289,101.63116819760138,2,0,-0.01130864316433966,-0.0,0,0.9952504390415319
1.4129009725000001,120.57605754000001,101.96396955451866,1,1,0.0032745993460412404,-0.0006,1,0.9946532887781069
0.1999452475,45.37626197,103.39874816408378,0,0,0.014071427542823978,0.013471427542823978,1,1.0080526884881127
0.1069712825,11.38901138,101.84002937076404,0,0,-0.015074832345612244,-0.0,0,1.0080526884881127
0.0119297475,0.6052195899999999,102.12990057589249,2,0,0.002846338585323238,0.0,0,1.0080526884881127
0.023933450000000002,1.48563146,102.49744851584815,2,0,0.0035988279424841174,0.0,0,1.0080526884881127
0.06727411,10.066281389999999,103.40129445984907,0,0,0.008818228717773158,0.0,0,1.0080526884881127
2.13271611,87.91949819,102.22567270743068,1,1,-0.011369507108780819,-0.0006,1,1.0074478568750198
0.2664946575,44.48821925,100.97805272460296,0,0,-0.012204566130842642,-0.012804566130842642,1,0.9945479241682879
0.0893164475,13.05617118,101.60607720664783,0,0,0.006219415656169014,0.0,0,0.9945479241682879
0.08089458499999999,1.06427436,102.0094377602317,0,0,0.003969846732331916,0.0,0,0.9945479241682879
0.1960945725,40.63736965,102.36697354625935,0,0,0.0035049285034587374,0.0,0,0.9945479241682879
0.2853670075,47.46551617,102.82398906677285,0,0,0.004464482094969746,0.0,0,0.9945479241682879
0.5257209925,80.05447615,102.22758451047243,1,1,-0.0058002472157847595,-0.0006,1,0.9939511954137868
0.9633048774999999,80.24984950999999,102.56723943952686,1,1,0.0033225369716101127,0.0033225369716101127,0,0.9972536350085253
4.19776344,101.23832607,102.97040302438599,1,1,0.003930724732986723,0.003930724732986723,0,1.0011735645367141
0.0021313125,0.039142750000000004,102.3378028932582,2,0,-0.0061435141802637094,-0.006743514180263709,1,0.9944221364073556
0.0029726075,0.34570578,104.34953333779941,2,0,0.019657745111447467,0.0,0,0.9944221364073556
0.48886960749999997,31.91672716,104.94832531290952,0,0,0.005738329209117765,0.0,0,0.9944221364073556
0.00936875,1.0044815200000001,103.80302056851414,2,0,-0.010913034972026336,-0.0,0,0.9944221364073556
1.3696180525000001,42.0499022,104.58834606649614,1,1,0.007565536086338254,-0.0006,1,0.9938254831255111
0.1247905025,15.43344274,103.67353097425858,0,0,-0.008746816702273175,-0.009346816702273174,1,0.9845363785006889
0.3097110925,30.53731532,104.59320290568739,0,0,0.008870846037424496,0.0,0,0.9845363785006889
0.2757079675,24.41109973,105.90960833340061,0,0,0.012585955790074044,0.0,0,0.9845363785006889
0.318080965,15.3054831,105.14633651270626,0,0,-0.007206823183516953,-0.0,0,0.9845363785006889
1.091321665,45.93516381,106.26443755595729,1,1,0.0106337612924432,-0.0006,1,0.9839456566735885
0.434124045,30.4070854,106.80934132386058,0,0,0.005127809269364958,0.004527809269364958,1,0.9884007749384266
0.0052732575,0.57693943,107.79418770736042,2,0,0.009220601599944755,0.0,0,0.9884007749384266
0.009171105,0.73761904,109.94661448320981,2,0,0.019967929826539388,0.0,0,0.9884007749384266
0.0102212875,1.11622938,109.78676517180372,2,0,-0.0014538811600288692,-0.0,0,0.9884007749384266
0.156001095,52.9274433,109.06904938419741,0,0,-0.006537361643574879,-0.0,0,0.9884007749384266
0.00533687,0.37487506000000004,108.20793350105377,2,0,-0.007895144296255374,-0.0,0,0.9884007749384266
0.6483115525,121.28967604,107.43336998390467,1,1,-0.007158102849654346,-0.0006,1,0.9878077344734635
0.0019836875,0.49171264,107.45797038914982,2,0,0.00022898290585904313,-0.0003710170941409568,1,0.9874412409182491
2.684394745,150.3198877,107.93202334761945,1,1,0.004411519748166448,-0.0006,1,0.9868487761736982
0.2028456625,30.67033015,108.33859334910065,0,0,0.0037669079933000393,0.0031669079933000395,1,0.989974035451141
0.06029931,4.70061453,109.34309063887477,0,0,0.009271832490360232,0.0,0,0.989974035451141
0.046082200000000004,1.80087877,109.46665039993448,2,0,0.0011300189187790632,0.0,0,0.989974035451141
0.0215517525,2.15982509,111.16725211702014,2,0,0.015535340771573258,0.0,0,0.989974035451141
2.9167256725,70.81871889,110.98420764008661,1,1,-0.0016465683323795277,-0.0006,1,0.9893800510298704
0.00144708,0.08363386,114.11415004373613,2,0,0.028201691665896256,0.027601691665896256,1,1.0166886141387856
0.222763305,15.33932134,114.94223916978308,0,0,0.007256673477650022,0.0,0,1.0166886141387856
0.40177333,30.56520376,114.07194532039497,0,0,-0.007571575564162991,-0.0,0,1.0166886141387856
0.0083434625,0.41248618,112.96442936088688,2,0,-0.009708924980611155,-0.0,0,1.0166886141387856
0.0359091425,2.27829768,113.62241600095093,2,0,0.00582472415243207,0.0,0,1.0166886141387856
0.643995195,101.57639581000001,113.48213460140161,1,1,-0.001234627853258674,-0.0006,1,1.0160786009703022
0.0206589925,1.07290845,114.40587973776326,2,0,0.00814000494092082,0.00754000494092082,1,1.0237398386419823
0.6110335,100.30069574,115.06169728514448,1,1,0.0057323762457355265,-0.0006,1,1.023125594738797
0.00663324,1.3507805,115.09296079941231,2,0,0.00027171087343136335,-0.0003282891265686366,1,1.02278971373093
0.0185432675,1.67188265,114.23345379822337,2,0,-0.007467937180684059,-0.0,0,1.02278971373093
0.014782964999999999,1.31400944,112.6172249474964,2,0,-0.014148472246858668,-0.0,0,1.02278971373093
0.5968859825,24.8004879,112.22698942445038,0,0,-0.003465149520670119,-0.0,0,1.02278971373093
0.000777415,0.19454313,113.30032699821135,2,0,0.009563987943234542,0.0,0,1.02278971373093
1.247010515,145.08503594,113.65619623739181,1,1,0.003140937441302283,-0.0006,1,1.0221760399026916
0.4884942925,46.48418909,112.35399312269101,1,1,-0.01145738778711991,-0.01145738778711991,0,1.010464572626824
0.6124595425,92.20296984000001,112.66092280133435,1,1,0.002731809258511797,0.002731809258511797,0,1.013224969101724
0.24947610249999996,24.65422499,113.2076858398521,0,0,0.004853173797288335,0.004253173797288335,1,1.017534390991066
0.09767557499999999,50.90782252,112.32029897604521,0,0,-0.007838574362011297,-0.0,0,1.017534390991066
0.00047091500000000003,0.21056272999999998,112.60528377362051,2,0,0.0025372510594552367,0.0,0,1.017534390991066
0.2066492275,24.56114579,112.78343514998124,0,0,0.0015820871844600681,0.0,0,1.017534390991066
0.158996715,46.01263201,111.60713742049386,0,0,-0.010429702978306366,-0.0,0,1.017534390991066
0.181368975,46.26742749,112.11806078885142,0,0,0.00457787360348294,0.0,0,1.017534390991066
0.30566013999999997,69.82705631,112.8589195858083,0,0,0.00660784526368241,0.0,0,1.017534390991066
0.0045305725,0.05205424,114.1940984370024,2,0,0.011830512431752815,0.0,0,1.017534390991066
0.15563892499999998,4.63471676,115.51167228807128,0,0,0.011538020520349024,0.0,0,1.017534390991066
0.4765746,46.57100385,114.03581503483163,0,0,-0.012776693679570794,-0.0,0,1.017534390991066
0.0933400475,23.73751886,113.0803944219985,0,0,-0.008378250399151299,-0.0,0,1.017534390991066
0.01454063,1.39391664,113.77587872799243,2,0,0.006150352672086523,0.0,0,1.017534390991066
0.06322633,24.74822148,114.47421908715178,0,0,0.006137859509122157,0.0,0,1.017534390991066
0.85521315,23.994693230000003,115.17829012306422,1,1,0.006150476863060472,-0.0006,1,1.0169238703564711
0.0517478675,1.56982438,119.73097866715622,2,0,0.03952731490654715,0.03892731490654715,1,1.0565099860938223
0.0360648925,1.2038232999999998,120.53424244139424,2,0,0.006708905106931784,0.0,0,1.0565099860938223
1.4451938100000001,114.09631447,122.02352212565208,1,1,0.012355656401805915,-0.0006,1,1.055876080102166
0.43538886000000004,46.39941864,123.30965220073296,0,0,0.010540017634931953,0.009940017634931953,1,1.0663715069586845
0.0069262775,0.55792338,124.23619013938485,2,0,0.0075139125130578854,0.0,0,1.0663715069586845
0.0247947775,1.1933390400000001,123.96874783130185,2,0,-0.0021526924464033703,-0.0,0,1.0663715069586845
0.07233772,7.890625529999999,125.03360121820364,0,0,0.008589692204932664,0.0,0,1.0663715069586845
0.42256205999999996,47.30054489,124.1923436225632,0,0,-0.006728252145375757,-0.0,0,1.0663715069586845
0.499903615,57.030309579999994,124.02242538834105,0,0,-0.001368186067400079,-0.0,0,1.0663715069586845
1.8422211325,101.02481795000001,123.54448816976085,1,1,-0.0038536354782908733,-0.0006,1,1.0657316840545092
0.0180507175,2.46543214,123.76918364437883,2,0,0.0018187413938630659,0.001218741393863066,1,1.067030535372618
3.8769263,132.67670323,126.75778684014969,1,1,0.02414658566673511,-0.0006,1,1.0663903170513944
0.05955314,4.515123689999999,124.51764059442408,0,0,-0.017672651925917493,-0.018272651925917493,1,1.0469045379707453
0.032246845,2.84318797,125.49667323241165,2,0,0.007862601903745103,0.0,0,1.0469045379707453
0.15818437,36.167952830000004,123.59826513860995,0,0,-0.015127158711896516,-0.0,0,1.0469045379707453
0.543460975,68.63832164,123.13856380499655,0,0,-0.0037193186578943216,-0.0,0,1.0469045379707453
0.033628362499999995,1.63154116,124.60262049445309,2,0,0.01188950596967353,0.0,0,1.0469045379707453
0.4674033825,34.148567199999995,124.80731770319483,0,0,0.0016428001909545298,0.0,0,1.0469045379707453
0.04557771,1.7197402099999999,123.5870206718782,2,0,-0.009777447779293125,-0.0,0,1.0469045379707453
1.3414241025,66.58478957,122.82658514952023,1,1,-0.0061530370925998445,-0.0006,1,1.0462763952479628
0.7597081050000001,99.82759295,123.78413844243923,1,1,0.007795977489346795,0.007795977489346795,0,1.0544331424729507
0.3351414425,33.498241879999995,123.00384453833955,0,0,-0.006303666317171386,-0.006903666317171386,1,1.047153687903551
0.0087194075,1.1197805500000002,123.39310076989717,2,0,0.0031645858958195827,0.0,0,1.047153687903551
0.0158883225,0.76531306,123.5727263770023,2,0,0.0014557183990382416,0.0,0,1.047153687903551
0.015730605,0.75186938,122.89109878876077,2,0,-0.005516003476058184,-0.0,0,1.047153687903551
0.20253395249999998,33.954126269999996,125.64870633633811,0,0,0.022439440893253115,0.0,0,1.047153687903551
2.80491091,166.74200496999998,126.57086609343699,1,1,0.007339190223180081,-0.0006,1,1.046525395690809
0.443310075,35.39343323,124.13419644797088,0,0,-0.01925142586657591,-0.01985142586657591,1,1.0257503743807637
0.790780005,100.17997263999999,124.48978420980046,1,1,0.002864543147694354,-0.0006,1,1.0251349241561352
11.199614777499999,634.34430001,123.79041745209042,1,1,-0.005617864647683879,-0.005617864647683879,0,1.0193758549066123
1.0399696075,33.26493211,124.96943865318755,1,1,0.009524333347962433,0.009524333347962433,0,1.029084730355607
1.1931658775,99.27446846,124.10399937381129,1,1,-0.0069252073843270034,-0.0069252073843270034,0,1.0219581051818503
0.382656845,69.11265635,124.08571086058548,1,1,-0.00014736441466911554,-0.00014736441466911554,0,1.0218075049238637
0.294909685,99.40213434,124.83641362632451,1,1,0.006049872789804844,0.006049872789804844,0,1.027989310344321
0.042782807500000006,2.17602766,126.04202777513645,2,0,0.009657551941701259,0.009057551941701259,1,1.0373003769182783
0.03581941,1.6302702,124.65519187214637,2,0,-0.011002964070557786,-0.0,0,1.0373003769182783
1.1874054725,33.282835399999996,124.3628739066663,1,1,-0.0023450123584094484,-0.0006,1,1.0366779966921273
2.096043375,71.06570923000001,123.89658114212823,1,1,-0.0037494531116096796,-0.0037494531116096796,0,1.0327910211516929
2.1132050524999997,66.20592639,123.21102514050943,1,1,-0.005533292325737071,-0.005533292325737071,0,1.027076286520264
4.276154715,132.85696069,125.50947043348688,1,1,0.01865454240281106,0.01865454240281106,0,1.0462359246580781
0.76988401,100.40947754,126.14327030469994,1,1,0.005049817109609611,0.005049817109609611,0,1.0515192247311047
0.006509682500000001,0.40513151999999997,124.67889332025919,2,0,-0.011608839543350458,-0.012208839543350457,1,1.0386813952396143
0.04371815,1.1201067500000002,125.94795233137512,2,0,0.010178619470547767,0.0,0,1.0386813952396143
0.8299063975,33.16958867,128.7467125591173,1,1,0.02222156197012648,-0.0006,1,1.0380581864024705
25.002174465000003,600.0786940600001,130.20472435295093,1,1,0.011324652605511298,0.011324652605511298,0,1.0498138347477857
2.61124637,132.7016792,128.35663760123194,1,1,-0.014193699659540093,-0.014193699659540093,0,1.0349130924789456
3.07135207,165.05191026,127.86344766478257,1,1,-0.003842340728662408,-0.003842340728662408,0,1.0309366037530878
0.333514435,11.78096251,129.61122738664687,0,0,0.013669111491866115,0.013069111491866115,1,1.0444100291685827
1.3948667049999999,100.72587256,128.8236195338045,1,1,-0.006076694656187764,-0.0006,1,1.0437833831510814
3.192636685,101.52868955,129.5241874048705,1,1,0.005438194281462305,0.005438194281462305,0,1.049459679976419
1.29515705,66.97952796999999,130.65705005534113,1,1,0.008746340534293351,0.008746340534293351,0,1.0586386117145035
1.6554488125000002,67.27233418,129.5766070951685,1,1,-0.00826930471578069,-0.00826930471578069,0,1.0498844064503452
0.0144910925,1.0349857199999999,129.62905276551746,2,0,0.0004047464393819311,-0.00019525356061806884,1,1.0496794127817484
0.010611935,1.09953017,125.55705766775336,2,0,-0.03141267340069065,-0.0,0,1.0496794127817484
0.33898931,10.801616730000001,124.39642374384967,0,0,-0.00924387641334301,-0.0,0,1.0496794127817484
0.01038028,0.36015246,124.20663441974446,2,0,-0.0015256815139317315,-0.0,0,1.0496794127817484
3.1406480274999997,67.32138112,122.78101155899009,1,1,-0.011477831819648343,-0.0006,1,1.0490496051340792
4.469566385,68.99059293,124.90808368231963,1,1,0.017324113039316247,0.017324113039316247,0,1.067223459077272
2.24216871,100.14786473000001,123.2466295768434,1,1,-0.013301413779606364,-0.013301413779606364,0,1.0530278782527824
0.0117192525,0.5225753599999999,122.82753620792748,2,0,-0.0034004448669699983,-0.004000444866969998,1,1.0488152982824497
0.014924844999999999,0.8565334499999999,123.11094917403993,2,0,0.0023074057728609265,0.0,0,1.0488152982824497
1.1769781625,99.58500225,125.00842534957516,1,1,0.01541273289066103,-0.0006,1,1.0481860091034803
